video,prompt
WEB360_101380.mp4,"an aerial view of the Golden Gate Bridge at sunset, including the sun setting over a body of water, a beach, and the ocean."
WEB360_101381.mp4,"an aerial and panoramic view of the Golden Gate Bridge over a large body of water with boats, including an ocean and a distant city."
WEB360_101382.mp4,a panoramic aerial view of a city at night with a large body of water and a bridge in the background
WEB360_101383.mp4,"a view of a city at night, including a panoramic and aerial perspective, seen from the top of a building."
WEB360_101384.mp4,"a panoramic view of a city at sunset with an ocean, including a bridge over a body of water."
WEB360_101385.mp4,"a panoramic and aerial view of a city and the ocean at sunset, including a bridge, as seen from a plane."
WEB360_101386.mp4,"an aerial view of a small island in the middle of a large body of water at sunset, the view including a blurry scene and the sun setting over the water."
WEB360_101387.mp4,"an aerial and panoramic view of a city by the ocean, with a cliff overlooking the body of water during sunset, the view is slightly blurry."
WEB360_101388.mp4,"The output is: a panoramic view of a village and town on the edge of a cliff during sunset, with a nearby body of water and a mountain in the background."
WEB360_101389.mp4,"a panoramic view of a town by the ocean, set in a desert, during sunset, standing on a cliff overlooking a body of water."
WEB360_101390.mp4,"a blurry picture of a sunset over the ocean, the scene including a street with buildings, the sun setting over the water and buildings, a brick wall and a building."
WEB360_101391.mp4,"the sun is setting over a scene with water, buildings, a house with a blue door and a plant outside, a white building with a blue door and stairs, and a street with a sign that says airpano via production."
WEB360_101392.mp4,"a computer generated image of a city by the ocean during sunset, the city includes a white building and offers a panoramic view."
WEB360_101393.mp4,"The output is: a panoramic view of a white building with a windmill on its side, overlooking the ocean and a street, with a blue sky in the background. This is a computer-generated image."
WEB360_101394.mp4,"a couple of boats, including a computer generated image of one, floating on top of the ocean, with a view from a boat and a boat traveling next to a cliff."
WEB360_101395.mp4,"a panoramic view of a cliff overlooking a village in the desert, a body of water, and the ocean with the sun in the background."
WEB360_101396.mp4,"a panoramic view of a town by the water with a house on top of a hill, which is near a village by the ocean, and the sun is setting over the body of water."
WEB360_101397.mp4,"a 3D panoramic image of a city next to the ocean with a street, a building, and a car parked in front of it, under the shining sun."
WEB360_101398.mp4,"a picture of a blue domed building on a cliff and a red and white building with a sign that says airpano, both overlooking a sun shining over a snow covered hillside and the ocean."
WEB360_101399.mp4,"a panoramic view of a town and city on a cliff overlooking a large body of water, the scene includes a bright sun, an island and the ocean."
WEB360_101400.mp4,"a panoramic picture of a white building with blue domes, doors, and windows, overlooking the ocean, the building also has a blue door and stairs."
WEB360_101401.mp4,"a blurry photo of a white building with a blue dome, a window, and a door, taken from the top of a hill with a view of the sun shining over the ocean."
WEB360_101402.mp4,"a panoramic view of a city on the edge of a cliff under a bright sun, the city overlooking a large body of water, with a distant view of an island."
WEB360_101403.mp4,"a panoramic and aerial view of a city and a village on a cliff overlooking a large body of water, which is the ocean, with a bright sun in the background."
WEB360_101404.mp4,"a 3D image of a village at sunset with a small white building, a white church on a cliff overlooking the ocean, under a blue sky."
WEB360_101405.mp4,"a panoramic view of a town on a hill during sunset, the scene includes a view of a city, a water body, and a building with a sign that says airpano."
WEB360_101406.mp4,"a panoramic view of a city and large body of water, including the ocean, from a high point or the roof of a white building with a white roof and door."
WEB360_101407.mp4,"a panoramic view of a desert at sunset, the desert including a lot of buildings, a large body of water, with the sun setting over the water."
WEB360_101408.mp4,"an aerial view of a large field with a body of water, the field also includes a road in the distance."
WEB360_101409.mp4,"an aerial view of a small town on top of a hill by the water, the town including a building, a house overlooking the ocean, and a beach."
WEB360_101410.mp4,"an aerial panoramic view of an old church on a grassy hill overlooking a body of water, the hill also having a panoramic view of the ocean in the distance."
WEB360_101411.mp4,"a picture of an old church in the middle of a field with a view of the ocean from the top of a hill, a person walking on a path next to a body of water, and an aerial view of the ocean and land."
WEB360_101412.mp4,"a digital painting of a room with a church, flowers in the foreground, two men standing in front of a fireplace, rugs, candles, and a group of people standing in a hallway."
WEB360_101413.mp4,"a panoramic view of a beach from the shore of the ocean with people on it, houses in the background, and an empty lot with a sign that says apanoo."
WEB360_101414.mp4,"an aerial view of a large body of water with a sky background, on which a small boat is floating."
WEB360_101415.mp4,"an aerial view of a beach with a herd of cattle grazing, a large open field, a body of water, and a lake with land."
WEB360_101416.mp4,"a panoramic and aerial view of a beach, a body of water and a wide open field."
WEB360_101417.mp4,"an aerial view of a large open field, a beach and a large body of water."
WEB360_101418.mp4,"a man in a wet suit is diving in the ocean, the scene including a shark, a person with a camera, and a boat."
WEB360_101419.mp4,"a group of people, including a man kneeling down to take a picture and a person standing on a surfboard in the ocean, interacting with a group of sharks, some people are in scuba gear, all are surrounded by the ocean."
WEB360_101420.mp4,"a man in a wet suit standing on a sandy beach and in the ocean under a blue sky, with a shark and a boat in the ocean."
